loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
421.784	421.718	145.86708164215088	79	39.4724409449	21.5804033194	200.0	15.0	39.4724409449	21.5804033194	5013	401681
284.94	284.84	147.56084203720093	80	37.9772727273	18.0384546763	115.0	15.0	37.9772727273	18.0384546763	5013	406694
276.31	276.173	149.37361311912537	81	39.3937007874	16.7328040679	89.0	12.0	39.3937007874	16.7328040679	5003	411697
411.653	411.551	151.26966428756714	82	42.3277310924	22.0709738446	172.0	16.0	42.3277310924	22.0709738446	5037	416734
267.504	267.359	153.32353568077087	83	36.0428571429	17.7839700809	96.0	14.0	36.0428571429	17.7839700809	5046	421780
263.756	263.704	154.93474125862122	84	36.5474452555	17.2968799359	101.0	12.0	36.5474452555	17.2968799359	5007	426787
221.519	221.458	156.41355562210083	85	35.2183098592	15.2001279633	98.0	11.0	35.2183098592	15.2001279633	5001	431788
214.839	214.703	158.13661003112793	86	35.514084507	14.3790418276	85.0	9.0	35.514084507	14.3790418276	5043	436831
236.901	236.922	159.91073060035706	87	36.4855072464	15.5573904835	89.0	12.0	36.4855072464	15.5573904835	5035	441866
318.216	318.235	161.750803232193	88	38.7923076923	19.7011113134	112.0	13.0	38.7923076923	19.7011113134	5043	446909
264.648	264.629	163.63846278190613	89	37.7293233083	16.5820483691	100.0	15.0	37.7293233083	16.5820483691	5018	451927
222.762	222.722	165.2536759376526	90	35.5602836879	14.8722068332	98.0	13.0	35.5602836879	14.8722068332	5014	456941
268.178	268.172	166.87243247032166	91	36.7445255474	17.5939725898	88.0	12.0	36.7445255474	17.5939725898	5034	461975
207.61	207.537	168.74774956703186	92	34.986013986	14.1258014261	81.0	12.0	34.986013986	14.1258014261	5003	466978
204.438	204.403	170.38121628761292	93	34.2585034014	14.3437338166	79.0	12.0	34.2585034014	14.3437338166	5036	472014
214.002	214.027	171.9628870487213	94	35.8285714286	14.3058144309	81.0	16.0	35.8285714286	14.3058144309	5016	477030
231.83	231.768	173.85528206825256	95	34.7777777778	16.2405718138	85.0	11.0	34.7777777778	16.2405718138	5008	482038
200.13	200.084	175.459947347641	96	32.7712418301	14.3401701579	96.0	11.0	32.7712418301	14.3401701579	5014	487052
247.628	247.317	176.9772710800171	97	33.6040268456	17.0336495997	105.0	12.0	33.6040268456	17.0336495997	5007	492059
232.229	232.271	178.46630692481995	98	33.1721854305	16.4766588225	96.0	11.0	33.1721854305	16.4766588225	5009	497068
221.577	221.476	180.04102325439453	99	33.610738255	15.7576918085	90.0	11.0	33.610738255	15.7576918085	5008	502076
